degree,duration,fitted,fraction,method,n_outcomes,name,ranking_error,uniform_noise,value_error_mean,value_error_std,white_noise
3,0.00024630967527627945,True,0.4444444444444444,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5774817920210623,0.3856193985242729,0.0
3,0.0002476377412676811,True,0.4444444444444444,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5775345254858619,0.3855253934628673,0.0
3,0.0002463553100824356,True,0.4444444444444444,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6146155031530977,0.435618772069057,0.0
2,0.0002340385690331459,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5546928020507299,0.378916158678796,0.0
2,0.00022210460156202316,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5540758070878028,0.3783827427354477,0.0
2,0.00022069178521633148,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6213852930937046,0.43032556713246234,0.0
2,0.0002252655103802681,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5695329013672635,0.39002875677354676,0.0
2,0.0002227379009127617,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.558671372796884,0.3821617966360465,0.0
3,0.0002589477226138115,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.593743381635022,0.40550762756850656,0.0
3,0.00024683959782123566,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.576189604066053,0.388309830376152,0.0
3,0.00024619605392217636,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.5819023922343036,0.38734993771552023,0.0
3,0.00025598611682653427,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.0,0.0,0.4628883814962473,0.18420971455896376,0.0
3,0.0002469876781105995,True,0.4444444444444444,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5730824155016154,0.38726620533828215,0.0
2,0.00023274216800928116,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5914312241005665,0.39582693041940564,0.0
2,0.00022400077432394028,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5565649596938688,0.3804804138865076,0.0
2,0.00022204220294952393,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5585125802158335,0.38203749816570354,0.0
2,0.00022103823721408844,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5522658511147736,0.3767523338276831,0.0
2,0.000223417766392231,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5540758070878028,0.3783827427354477,0.0
3,0.00025702640414237976,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5804333544876256,0.3862928057692918,0.0
3,0.00025193020701408386,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5771808865830867,0.3880319743782264,0.0
3,0.0002542668953537941,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5623083304854991,0.38224900093482167,0.0
3,0.00024916790425777435,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5693581106406792,0.3862027442010376,0.0
3,0.0002536894753575325,True,0.4444444444444444,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5802122780646917,0.3882455976018673,0.0
2,0.0007168501615524292,False,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
2,0.0008500972762703896,False,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
2,0.0007754359394311905,False,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
2,0.0007386291399598122,False,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
2,0.0006568673998117447,False,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
3,0.000978357158601284,True,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6039697123599383,0.4204623600892511,0.0
3,0.0011312244459986687,False,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
3,0.0012437952682375908,False,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
3,0.0011054519563913345,True,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5653526731898422,0.3831037096731405,0.0
3,0.0009862743318080902,True,0.4444444444444444,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.5794378977331726,0.36224936089824356,0.0
2,0.00023226067423820496,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5484200264791544,0.37271537804742283,0.0
2,0.00022324733436107635,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5659937819892731,0.3875758761666857,0.0
2,0.0002229185774922371,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.61351285840605,0.4217137329026009,0.0
2,0.0002204999327659607,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5476181648465119,0.3716476882624359,0.0
2,0.0002220887690782547,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5830703462963247,0.3885573279770859,0.0
3,0.0002569369971752167,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6176407390437688,0.4379842398967049,0.0
3,0.00024646613746881485,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5714000842935452,0.38538710100299306,0.0
3,0.00024515576660633087,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5775414890999178,0.38551304781434664,0.0
3,0.0002500554546713829,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5917061893753562,0.36428617004524105,0.0
3,0.00024494435638189316,True,0.4444444444444444,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.579165691786383,0.38905076507231157,0.0
2,0.00023545511066913605,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5521435740888638,0.37663800499468925,0.0
2,0.00022324267774820328,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.574530758222241,0.3927923503845877,0.0
2,0.00022443756461143494,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5702529784655312,0.3905181240420579,0.0
2,0.00022204220294952393,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5523427474159884,0.3768239254539024,0.0
2,0.00022463500499725342,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5515636992375456,0.3760871434910835,0.0
3,0.00026701390743255615,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5691422515455438,0.3855161387275363,0.0
3,0.0002500005066394806,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5744535066505772,0.3872920806695945,0.0
3,0.0002560066059231758,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.570132787763599,0.3866365445320856,0.0
3,0.0002473006024956703,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6106772119838677,0.42980489727308785,0.0
3,0.00025071296840906143,True,0.4444444444444444,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6073892778758898,0.41646843007652873,0.0
2,0.00023777782917022705,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5473624321053616,0.37126483746933914,0.0
2,0.0002273842692375183,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5529829459562208,0.3774113421226792,0.0
2,0.00022475048899650574,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.560698949518995,0.3837188293928863,0.0
2,0.00022433791309595108,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5633636144604253,0.37395804638673524,0.0
2,0.0002244412899017334,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5737015214671733,0.38110829604242136,0.0
3,0.0002634841948747635,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5771518838929961,0.38559388967661856,0.0
3,0.0002536587417125702,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5649324553258478,0.3818859483033627,0.0
3,0.00025091227144002914,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5749501422327982,0.38792505771110425,0.0
3,0.00025056861340999603,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.5816621560948636,0.3884320076618036,0.0
3,0.0002505127340555191,True,0.4444444444444444,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5545351588895523,0.31499937053733007,0.0
2,0.00024296902120113373,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5565195080705926,0.38044329156164886,0.0
2,0.00023754406720399857,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5967570197694582,0.4007255955095683,0.0
2,0.00023562368005514145,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5508882165932417,0.3754250480170058,0.0
2,0.00023519061505794525,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5557240659809555,0.3797870822665873,0.0
2,0.0002349354326725006,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.553656378360987,0.37801420582834927,0.0
3,0.000280170701444149,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6249302700011419,0.45084620377528545,0.0
3,0.0002718959003686905,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5733787831435085,0.38722478065845567,0.0
3,0.000270121730864048,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5760459081454266,0.3886771919714818,0.0
3,0.0002760486677289009,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5700603694089305,0.38584176690984484,0.0
3,0.0002689249813556671,True,0.5555555555555556,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6123169832953643,0.4293021573706656,0.0
2,0.0002487432211637497,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5874238246868843,0.3922753699253819,0.0
2,0.0002512168139219284,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5527265159381576,0.37717783856944387,0.0
2,0.0008472716435790062,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6242164693190809,0.4331009421232372,0.0
2,0.00024160649627447128,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5531993044737205,0.37760661219743025,0.0
2,0.00023549795150756836,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.5673891696189323,0.37813250847973484,0.0
3,0.0002874014899134636,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6191987676951414,0.4406281560347225,0.0
3,0.0008662799373269081,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6402770105561167,0.47461909654320034,0.0
3,0.00026910193264484406,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5538093514218786,0.3781012366608853,0.0
3,0.00027197692543268204,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6155720817942082,0.4338954737177285,0.0
3,0.0002706451341509819,True,0.5555555555555556,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6186593386025934,0.43918146700708965,0.0
2,0.00024702027440071106,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5466047000468808,0.3679948728705493,0.0
2,0.0005277311429381371,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5749396103553447,0.3936366924957737,0.0
2,0.0010037459433078766,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.628061993368461,0.4366697027586826,0.0
2,0.0007797498255968094,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6039296717287631,0.40815749624521414,0.0
2,0.0015118662267923355,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.4961188920033536,0.2455602423621766,0.0
3,0.001299658790230751,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.4692673480245757,0.24831209492830808,0.0
3,0.0010785190388560295,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5755913941861813,0.3518441221078533,0.0
3,0.0015427684411406517,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.49109885750139876,0.23243326064670908,0.0
3,0.0018383003771305084,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.36213587005029707,0.21650896635372824,0.0
3,0.00027271267026662827,True,0.5555555555555556,differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6356902644517833,0.46967164704603964,0.0
2,0.0013725245371460915,False,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
2,0.000993872992694378,False,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
2,0.0012586163356900215,False,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
2,0.0011433390900492668,True,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5755503009798236,0.38251338173374894,0.0
2,0.002356857992708683,False,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
3,0.001895710825920105,True,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5998289340371392,0.4170624240542606,0.0
3,0.0020246459171175957,False,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
3,0.0017271535471081734,False,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
3,0.002192244865000248,False,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
3,0.001446431502699852,False,0.5555555555555556,constraints,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,,0.0,,,0.0
2,0.00024766381829977036,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5749396103553447,0.3936366924957737,0.0
2,0.00023967307060956955,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5875560877331052,0.39239066129264083,0.0
2,0.00023929867893457413,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.548190495345907,0.3724252629792095,0.0
2,0.00024071335792541504,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6105699363019044,0.4180285602338102,0.0
2,0.0002398751676082611,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5514705548475665,0.3759972303784433,0.0
3,0.00028395652770996094,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5683260702049484,0.3858029714487526,0.0
3,0.0002814754843711853,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.0,0.0,0.5179384677051895,0.2420900467881798,0.0
3,0.000272202305495739,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5724409337070557,0.38695802612002783,0.0
3,0.00027324166148900986,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5726466435729276,0.3868607027366791,0.0
3,0.0002724193036556244,True,0.5555555555555556,project>errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5726858593219575,0.38690346469356796,0.0
2,0.00025357864797115326,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5718391382198319,0.3797281922638876,0.0
2,0.00024457182735204697,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5474905453634726,0.3674677828783018,0.0
2,0.0011994736269116402,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.0,0.0,0.43951237250614394,0.18566016329283638,0.0
2,0.00024064816534519196,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.562487145821208,0.38505144351583204,0.0
2,0.00024052802473306656,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5832080054415487,0.3886725540033644,0.0
3,0.00028933584690093994,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5761894497734428,0.38831021420364586,0.0
3,0.00028283800929784775,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.58866834017827,0.3846017303544789,0.0
3,0.00027354154735803604,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5852854333805246,0.39411195547826766,0.0
3,0.00028347503393888474,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.631839372366784,0.4617208755183185,0.0
3,0.000771612860262394,True,0.5555555555555556,project>error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.581588383407551,0.37823430017777976,0.0
2,0.0002542659640312195,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5573671837760368,0.38112945261763875,0.0
2,0.00024092569947242737,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5824693544449687,0.3880561183406531,0.0
2,0.0002390136942267418,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5540758070878028,0.3783827427354477,0.0
2,0.0013615107163786888,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5050672022839857,0.26011262758820486,0.0
2,0.0009159985929727554,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.7497691856063177,0.46361839042479275,0.0
3,0.001302129589021206,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.0,0.0,0.5103938477414844,0.23254107751454184,0.0
3,0.00028470903635025024,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5824226402589807,0.3889306468257757,0.0
3,0.001943894661962986,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6416332839310779,0.36231464382553846,0.0
3,0.0002801334485411644,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5576534521640656,0.38114439774596715,0.0
3,0.0007735788822174072,True,0.5555555555555556,project>differences,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6483190202119632,0.47400443893989735,0.0
2,0.0002502584829926491,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5521875854948558,0.36822581921999287,0.0
2,0.00023547187447547913,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.537410224387217,0.3186995228484278,0.0
2,0.00024131126701831818,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5513207670436722,0.3758517473662883,0.0
2,0.0002339966595172882,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.75,0.0,0.6055681121720535,0.41085671551718506,0.0
2,0.00023647490888834,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5472860313477496,0.37114444402483926,0.0
3,0.0002863379195332527,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5721844593082274,0.38637459679870906,0.0
3,0.0002702362835407257,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5636473645558585,0.38379645258856715,0.0
3,0.0002686409279704094,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.6542012570386755,0.4691009142946661,0.0
3,0.0002682441845536232,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.571891239503756,0.3856681249084877,0.0
3,0.0002679796889424324,True,0.6666666666666666,errors,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5697376995397863,0.3857622664048819,0.0
2,0.0002533532679080963,True,0.6666666666666666,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.579980323483751,0.3860129506569905,0.0
2,0.0005286401137709618,True,0.6666666666666666,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5749396103553447,0.3936366924957737,0.0
2,0.0005814414471387863,True,0.6666666666666666,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.25,0.0,0.5749396103553447,0.3936366924957737,0.0
2,0.00023602228611707687,True,0.6666666666666666,error_sums,5,/export/home/yasser/datasets/genius/nd/000005Domain1/Domain1_util3.xml,0.5,0.0,0.5699122565122355,0.3902869427253223,0.0
